n,design,distr,effectX1,effectX2,effectX1X2,etaX1,etaX2,etaX1X2,parX1,parX2,parX1X2,rnkX1,rnkX2,rnkX1X2,artX1,artX2,artX1X2,intX1,intX2,intX1X2
20,2x3,lnorm,-0.349646570160985,-1.38007896579802,0,0.0127006496797266,0.165966786592314,0.0157918707559932,0.00130328598727908,0.122380328532851,0.0179822805300843,0.0233260942861109,0.154347015686277,0.0117746511377063,0.022027970837817,0.156418065277834,0.0214677562086265,0.0145873002596355,0.161454969311969,0.0145488458370488
20,2x3,lnorm,-1.71044129505754,-0.752632305026054,0,0.112038978090396,0.0414899670987556,0.00261502775954211,0.00374378546757947,0.020425064965245,0.00419788439092449,0.137189580773297,0.0319924463392718,0.000220206149380899,0.132747424407278,0.0191129817626585,0.00991569686514171,0.119288872030804,0.0391510634630317,0.00349773825008516
20,2x3,lnorm,-1.55152321048081,0.9309714846313,0,0.248907627719864,0.0265789846951203,0.00128091771233621,0.173120388820882,0.0622682394921817,0.0356305505217827,0.247076418697401,0.0164301758917386,0.00173832512094517,0.246717074528538,0.0827639702533159,0.0471442545480293,0.245811739855615,0.0260537964122233,0.00127241250876278
20,2x3,lnorm,-1.65636056289077,1.37858454138041,0,0.251387175319985,0.225602409045191,0.0180510142147669,0.090927234609092,0.104508221596151,0.0226956552976055,0.258086607460587,0.194656500606273,0.0235181445931722,0.194099222447917,0.171247645916732,0.0160872151284057,0.261636085711243,0.227414911655461,0.0263455570079702
20,2x3,lnorm,1.83604270778596,-0.576417932286859,0,0.373898101064435,0.0464124838456281,0.000952072712666494,0.224845469085602,0.0454398811599481,0.0195405591041186,0.38995822998957,0.0395006311143588,0.00236498401289462,0.355505677464365,0.071468078443348,0.0360773950705059,0.366902793087703,0.0479770943826343,0.0014149115673053
20,2x3,lnorm,-0.980964278802276,0.517124767415226,0,0.102076809852772,0.0475680777642106,0.00885176551508316,0.0573575732196558,0.0253204325691398,0.0049802660225457,0.0895010566716059,0.0427529786189137,0.00940683352515764,0.101072266691594,0.0436125101577762,0.00205827808491861,0.102913984660524,0.039288488519773,0.0125740804576448
20,2x3,lnorm,-0.328637182712555,-1.62030518893152,0,0.0733663803787899,0.311214741975973,0.00749813546216632,0.056731835269176,0.185551118913401,0.0188831482212154,0.0659038097283788,0.301395755376062,0.00304956043709843,0.0837441293224443,0.291320848117836,0.0270879402745609,0.0733117766517304,0.307918550380842,0.00502159381033172
20,2x3,lnorm,-1.07909662555903,0.540348328649998,0,0.248602416049804,0.0250612349320436,0.00785147403665469,0.187281950602923,0.0145566472180341,0.022297251526773,0.247447074654587,0.0210847508710005,0.00943012754317276,0.247227696333492,0.0524069732680333,0.0497429183887577,0.246283828605034,0.0256555339227711,0.00710028058412505
20,2x3,lnorm,-0.441202240996063,0.541190118528903,0,0.031571132225814,0.0270881160843358,0.0927297056444399,0.0159639800209699,0.0191725273862782,0.10039484150634,0.032675225943619,0.0234629968102649,0.101670235233166,0.0238379237402657,0.0275133233300564,0.0980465657591928,0.0335678318316752,0.026040618868893,0.0970474555243673
20,2x3,lnorm,0.79156521614641,-1.32900428306311,0,0.116035650682735,0.106570245619107,0.0217159400372637,0.0799474533853247,0.0666298259727991,0.0236263137201332,0.0997077003765945,0.109926850519746,0.0258355335399053,0.126626851546411,0.11149414066031,0.040933814421886,0.110341329506266,0.110626155316965,0.0210918334912943
20,2x3,lnorm,-1.5513385143131,0.531215636059642,0,0.258702668045977,0.0727452704313047,0.0384576919374121,0.082030803003758,0.0716552053600069,0.0390508905685804,0.276077816225899,0.0554564681769617,0.0358772317244526,0.252907112926436,0.0982605361724716,0.0824286408953757,0.252637391930251,0.0727595784997136,0.0367956959005717
20,2x3,lnorm,1.24077102262527,-1.28042413853109,0,0.164545437516377,0.157441555383463,0.0111210841634258,0.111477129300406,0.151830773419687,0.0200049957048678,0.168835837661741,0.158003945111142,0.00454947759868232,0.145603666154514,0.135684739437127,0.0205226924458025,0.171741458597064,0.168098808275686,0.00873671245171177
20,2x3,lnorm,0.422985688783228,-0.807635668665171,0,0.00475936486415199,0.0455609890801745,0.0083557004646397,7.5500847709456e-07,0.00818452820198277,0.0285010314980645,0.00421946426744929,0.0519896208958472,0.00747321916745679,0.00387409200968523,0.0402898989725419,0.00539519046483982,0.00584126092215572,0.0457462733069031,0.00793294585964936
20,2x3,lnorm,-0.754260951653123,-0.281130366958678,0,0.0658488582755077,0.0109317028971888,0.0563847796840502,0.0449820421229962,0.00454241802871556,0.0571747901925982,0.092663382944782,0.00874036313635594,0.0319587434613762,0.101015556955445,0.0296339642939052,0.0479623977838605,0.0725346621682669,0.00940900252224313,0.0489145533557576
20,2x3,lnorm,0.0245620114728808,-0.384819955565035,0,0.00208078865067012,0.0202458236833023,0.0187741091970347,0.00171941733797281,0.0189891457390916,0.00317829009389955,0.000919502397069077,0.0159055309571875,0.0168705497428413,0.000494527501450938,0.0158514391114731,0.0162948497847456,0.00151340335000634,0.0190350900563531,0.016591988067638
20,2x3,lnorm,-0.589281159453094,0.272046114318073,0,0.096058275677586,0.0360543462361177,0.0338988476272049,0.0461840705472378,0.0138894760222112,0.0231101458360426,0.0990084190832553,0.0488620038165601,0.0335544717822711,0.110467692895235,0.0526011781766035,0.0440557415961041,0.0880923708528293,0.0337325628472713,0.0338165228305271
20,2x3,lnorm,1.29801648296416,-0.812579535879195,0,0.141654041629896,0.141346271937993,0.00538111219341185,0.095493108055392,0.0573202346671535,0.00792678872451084,0.13332737624482,0.144810508990228,0.00626226904528193,0.147459010301631,0.130483635324109,0.0304443227823659,0.132849859818391,0.148188832030226,0.00618248453999012
20,2x3,lnorm,1.02725623734295,-1.62169640231878,0,0.101004982930655,0.142710237572596,0.00524648228519055,0.114557187680303,0.0915109085595381,0.0311577768898249,0.119914734159145,0.146637923072696,0.00693336864488445,0.122862167020565,0.14868457719885,0.0255224918797505,0.107688266819454,0.14410819919797,0.00858781990302967
20,2x3,lnorm,-0.658688158728182,0.774674976244569,0,0.076677657091603,0.077954711472353,0.010012684275509,0.0768557490777769,0.0430284412532007,0.0190605764250329,0.0632765936336659,0.082812492449,0.00927267268658009,0.0648107068048478,0.0766098850541834,0.0363197595659159,0.0757688443700792,0.0811944154335208,0.0084181374959274
20,2x3,lnorm,0.406212897971272,-1.01504155620933,0,0.027394154631975,0.128655697513923,0.0288089067167134,0.0261033828696434,0.0828772441299921,0.0181131678532667,0.0241949190155863,0.12888747473642,0.0246667439402979,0.043032576989584,0.144102887501922,0.0383344579353658,0.0276147191898811,0.128383398478344,0.0287232825968093
20,2x3,lnorm,0.748325238004327,0.251879198476672,0,0.0199074621809789,0.00611012098333427,0.00204225824397691,0.0132683823344335,0.0220659899110871,0.00174413168205551,0.0148135292421643,0.00636743970200819,0.00135808025832258,0.00843000066776577,0.0048305509724096,0.00114906990621487,0.0204059341559991,0.00756127752674648,0.00186980299929185
20,2x3,lnorm,0.107532725669444,1.24070384725928,0,0.000331998583416829,0.0780600141945405,0.0216378213075635,7.23214244412645e-06,0.0383363484133273,0.0332284599699698,0.000383350925637485,0.0682246988915601,0.0153076919066313,0.000353843129545877,0.0512640336518208,0.0172685691378604,0.000296315186262309,0.0804067432888409,0.0190349876383245
20,2x3,lnorm,-0.683837467804551,-0.706510461866856,0,0.162220151651454,0.0313309219833812,0.00814915714947104,0.144669120481371,0.0291485893555056,0.0302150641209843,0.153467589597959,0.0282735668176184,0.00708861602604563,0.177039012755166,0.0543408577671723,0.0421240271703413,0.156622372639037,0.0310673157101334,0.00615904487406078
20,2x3,lnorm,-1.42008929979056,0.265336384996772,0,0.213614707145712,0.0100787406372749,0.0403314408703057,0.153110716585972,0.0148623996696672,0.0341822240580231,0.21642953297168,0.0161973512744694,0.0467724793782759,0.196209758819422,0.011224333143521,0.0321446573083634,0.209043727917449,0.0135056831762856,0.0454699920897804
20,2x3,lnorm,-0.381620835512877,0.660317527130246,0,0.0373906433891293,0.0269543874088273,0.00415126043625548,0.0538223502933398,0.0304904411545171,0.0156615853862718,0.0325201158278535,0.0186372424185995,0.00230149260786202,0.0324357023412198,0.024856882352062,0.00978153626430967,0.0354585076732058,0.0267164454707016,0.00335673942680621
20,2x3,lnorm,1.65818901546299,0.285599030554295,0,0.402369230187941,0.0366718082022416,0.00323633953654058,0.217230094213491,0.0457503644365761,0.0218656120440174,0.410828934939246,0.0392626314633356,0.00371294537165406,0.37313150499438,0.0762273138405459,0.0401738815153323,0.385684345087889,0.0328782513830291,0.00260444644362673
20,2x3,lnorm,0.248454352840781,-1.54098294582218,0,0.0151076536704437,0.264918018640363,0.0562313096349541,0.0254234976464267,0.132101048971621,0.0446535455314208,0.0163937683244922,0.24071885150272,0.0487706131083059,0.0831681584047827,0.229987121004966,0.0664650307346422,0.0140897147626813,0.252118643867465,0.0571555922040842
20,2x3,lnorm,-0.0326106492429972,-1.77295773290098,0,0.00075699505571086,0.216568702417508,0.00083080468352422,0.00195869961136201,0.116645163595676,0.00633218907359439,0.000568324593189964,0.209076906993762,0.00386625010021122,0.00937841145919479,0.182496959735233,0.00091977931542811,0.00240314789057801,0.205217235264575,0.00208631715514563
20,2x3,lnorm,-0.94426800403744,-0.352606789208949,0,0.109221647725379,0.040285732499611,0.0181958432388211,0.0825792336983419,0.0410857794345111,0.0313660574783512,0.105771090982066,0.031960076864227,0.0109526786477058,0.0906749227307562,0.0486233197895845,0.0249992670269637,0.112066655264628,0.0384048609759704,0.017476211110182
20,2x3,lnorm,-0.573055213317275,-0.725547757931054,0,0.0900751837938673,0.0441989147597187,0.0436442535829811,0.0433148384082046,0.0196642476985435,0.0331495507892954,0.0836840068021863,0.0433557672379806,0.0348179758628765,0.0406015023206462,0.0223064022202831,0.010242658459745,0.0908025177980858,0.0489066696688961,0.0454943157668588
20,2x3,lnorm,-0.358407006599009,-0.864651339128613,0,0.0221479361303643,0.0318878907685067,0.00267012399341133,0.000728985335148877,0.0235112544731296,0.0192670402799381,0.0316267878625853,0.0279047650197882,0.00341079779308397,0.015834260026897,0.0166397573286497,0.00157905990479899,0.0249445488212542,0.0285086412225483,0.00366603884320991
20,2x3,lnorm,0.296712321229279,0.144894061610103,0,1.96498309700586e-05,0.0265447940824127,0.016633266657031,0.0081531775859911,0.0137445818320191,0.00334792844001499,0.000216602432012107,0.0283647335368208,0.0103275070470048,1.89241547912571e-05,0.0264831467441661,0.0092142926002897,1.76217845157115e-07,0.0264607410640197,0.0151234434017911
20,2x3,lnorm,-1.90960485581309,-1.73809796012938,0,0.297656546777901,0.162844889255406,0.0312130040802904,0.176810074119492,0.0877025430997014,0.0303931629932427,0.297310141417246,0.161059021120862,0.0351014879339039,0.223640391425444,0.145590405813819,0.0469399954802524,0.290154808993949,0.159381612315811,0.0273118737987939
20,2x3,lnorm,-1.65566627308726,-0.481556395068765,0,0.17140337527261,0.0207496362495898,0.0185337220610892,0.140894568323252,0.0166954134167344,0.0416565251245411,0.182261867609834,0.0320177456401239,0.0158117406478065,0.220062024485587,0.0253827241713336,0.0545343340988902,0.174373499483357,0.0227580742984207,0.0166093936797205
20,2x3,lnorm,-0.493563753552735,-0.200764823704958,0,0.00420309929081988,0.00294744748748102,0.0113237086628339,0.000145295708910812,0.00252411821578896,0.00383049065884007,0.00531489701855537,0.00473337831183147,0.0154984360582988,0.00515652537746264,0.0066533601871337,0.0160724819816344,0.00587618861614029,0.00232832836027241,0.01051255596463
20,2x3,lnorm,0.0924797328189015,1.6922745089978,0,0.000122817221124101,0.337506110684859,0.0147603474451397,0.00256394129030812,0.201802566408523,0.0152199611239627,0.0020199512148209,0.331815593964211,0.0148779816331656,0.00059127864005915,0.318603907887823,0.00969863464896005,3.0157422329486e-05,0.337746163580311,0.0157584700126444
20,2x3,lnorm,-0.601782482117414,0.0060139112174511,0,0.0566580694904106,0.00253536387229984,0.00254569138672985,0.0471911386027456,0.000483884818428283,0.000765855965111608,0.0782640616753152,0.00139375183451014,0.0114397175264241,0.0795139197235912,0.000582720498537146,0.0181202183788548,0.0567490813539895,0.00134945304352056,0.00185049382083779
20,2x3,lnorm,1.87331828381866,-1.45864666253328,0,0.241804857825925,0.111770836232533,0.0130234561868073,0.0847983578475173,0.0868639897709222,0.0318678341631806,0.255961569598409,0.0949833325152879,0.0105748047199212,0.229058637673079,0.166936807385956,0.122615943824494,0.234546704153613,0.109683002220954,0.0114746597376183
20,2x3,lnorm,1.93411871418357,0.367024049162865,0,0.352042200268042,0.000905722725252593,0.0328878893348129,0.214828311504826,0.0218357690132539,0.0541509698490015,0.385023044821322,0.000171962954266426,0.0189146902082035,0.344815631113642,0.0478117180654049,0.0696253565114474,0.350069881887023,0.001402766325197,0.0282288273168338
20,2x3,lnorm,1.24372483976185,-0.564821326173842,0,0.148951522861091,0.0240561101271633,0.0257538605113301,0.0896266429645451,0.0280665629091948,0.0140936777614534,0.153219289086255,0.0322546946897152,0.0189484312646595,0.15166736227643,0.0331067467292783,0.0294259139619401,0.139146215561451,0.02357109203199,0.0247329195869761
20,2x3,lnorm,-1.40159049443901,-0.496693328022957,0,0.162170019179962,0.0867834573653445,0.00351595193753459,0.0952777704378751,0.0316730396629759,0.00976660274186231,0.156824814296281,0.0713377837820242,0.0146000112208015,0.175331878198018,0.0909086511152384,0.0312728972477299,0.165396702295512,0.083629059129636,0.00601563745738057
20,2x3,lnorm,-0.787306523881853,-1.12394681945443,0,0.0356262282851243,0.139526659326274,0.0484266615256177,0.0149029407562101,0.0820179047621595,0.0178286027158249,0.0585628041893835,0.116669087210873,0.0462108106617473,0.0588193271093993,0.122820494838168,0.0494765917935526,0.0408436093318741,0.136116679819148,0.0412504006800382
20,2x3,lnorm,-0.102706363424659,-1.51666329521686,0,0.0158319384746816,0.124254795393033,0.0242951661621431,0.0179989355563906,0.0926528697571649,0.037219871362772,0.0137951177774678,0.122244473220231,0.0190021206969074,0.030180910556346,0.109373736364853,0.0369193890539372,0.0152143683164145,0.120281455928387,0.0202484555238494
20,2x3,lnorm,1.28238339629024,-0.948148488067091,0,0.156303817896814,0.0660210009919288,0.00741095039904003,0.113340963310367,0.0402747428521091,0.00562271619121729,0.144802454261179,0.0684740334949424,0.0133511517039892,0.140094432814741,0.0820952516432918,0.027930577629214,0.156274261031738,0.0616978616134614,0.00560865888890288
20,2x3,lnorm,1.76794761139899,-0.59483430441469,0,0.250155115330883,0.0256621398735375,0.00157134820139465,0.153316991641948,0.0281543085232649,0.0184629621038937,0.260162808823873,0.0222988317565749,0.00332597565528875,0.273989399956451,0.0580734837464121,0.0427350816694986,0.246464986214592,0.0298316485288777,0.0018108676979646
20,2x3,lnorm,-1.73914554715157,1.84997277613729,0,0.323152539194706,0.19407439567665,0.00631688014300765,0.204174774454745,0.130972471862386,0.017480882107302,0.340078066442488,0.211182639032704,0.00428701295250166,0.292796956839571,0.21042361910268,0.0450114672806551,0.320193993366105,0.194809467140538,0.00634460364669479
20,2x3,lnorm,1.2912297192961,0.230829197913408,0,0.13800328520491,0.0177462762740006,0.0515802183781193,0.105879567833173,0.0303785596983705,0.0323391911286142,0.13700690930287,0.0186525780547127,0.0576296473478621,0.160509281423391,0.0435063921970184,0.0704851422819341,0.139160128376225,0.0194813864199833,0.0480133966972806
20,2x3,lnorm,-0.936644821427763,0.746283622458577,0,0.0835329934923692,0.10401361362632,0.01884693143444,0.0888151922705885,0.102506340947438,0.0358273199744745,0.0724104160701732,0.11308549887261,0.0130456714760837,0.0983177427051165,0.122898791370284,0.0457892504455109,0.0870636195449435,0.098399634503304,0.0205949201554257
20,2x3,lnorm,-0.290241460315883,0.427425492554903,0,0.0163957409869258,0.00525437005537842,0.0720570338601954,0.0223009390624313,0.0268763895371387,0.0514390526496013,0.00694989673264562,0.00554899516096706,0.0779309084279597,0.0251010702689316,0.00439447917832844,0.0634413920642115,0.0176553921718433,0.00669035257614661,0.070575162568384
20,2x3,lnorm,-1.24860000424087,-0.860875347629189,0,0.0670123272701043,0.0845101778428198,0.00126326857653841,0.0267468106764082,0.036181978482659,0.0237227533817152,0.076389043210188,0.0874988819809762,0.0024531659942018,0.061660449662651,0.0906215056612693,0.0143368689123519,0.0660353036619854,0.0850293752783241,0.00233669570966762
20,2x3,lnorm,-0.991130800917745,-0.339313824661076,0,0.196697531722394,0.0250341875381295,0.0786764476436903,0.11032450037893,0.0283179756942133,0.0565402340029057,0.199932908419993,0.0235360872474277,0.071177125810742,0.159728320980009,0.0210524848679345,0.0607171489424835,0.192662119703169,0.0322758297790916,0.0724891943962539
20,2x3,lnorm,-0.131523759104311,0.706185453571379,0,0.0241255696921308,0.0516917650856069,0.0168634933717247,0.0231082446186293,0.0386538507428226,0.0150603721845469,0.0247876113575795,0.0510814982282993,0.0198969055190126,0.0259041121445512,0.0586328145670592,0.0266780904501392,0.0228733907232972,0.05129445276436,0.0146763840189095
20,2x3,lnorm,-0.670277623459697,1.2374478187412,0,0.0288697334961693,0.111435773691241,0.0107949298551402,0.00314313958105997,0.108826258803627,0.0275489932776996,0.042361843802916,0.0896033467167164,0.0052214434467871,0.0108816310912571,0.0642018200137157,0.000234765575332336,0.0285274212231361,0.10793057435952,0.0111556330916788
20,2x3,lnorm,1.48825201857835,1.23780350014567,0,0.250744983774933,0.0926414546460123,0.0195516664942064,0.200921504634053,0.0989188080336974,0.066110796978392,0.246555313224526,0.102912077392232,0.017638900301543,0.27524246325552,0.159921668921642,0.0812879933813505,0.251542409522258,0.0949064456085411,0.0269179731240236
20,2x3,lnorm,-1.22894584573805,-1.58902332186699,0,0.146576899297432,0.232650032567687,0.00534418228088872,0.0757960060388926,0.107323111229148,0.00652990056361211,0.141813308087341,0.269531709050163,0.00494132476007378,0.121706547430787,0.244882014869359,0.0253514048146328,0.145367676413423,0.245613859767888,0.00604352811276786
20,2x3,lnorm,-1.03503609169275,-1.30667173862457,0,0.114992940356103,0.0763161714791338,0.0130146086847851,0.0985055914980961,0.0728484340574543,0.00509280962435494,0.100341827688794,0.0707273172414301,0.0145462430468892,0.0970229375723053,0.0621912259133929,0.0102077475683871,0.113600915761164,0.0798516541131959,0.0109618241354284
20,2x3,lnorm,-0.0268737515434623,0.0696394415572286,0,0.00708698046880971,0.0107334539880964,0.00476619497269526,0.00667820509010606,0.000880770044881333,0.000166047192023148,0.00824339283895764,0.0153186233636654,0.00288828797035708,0.00858257930022366,0.0182141404402128,0.00160141029139418,0.00782455769156384,0.0116498766727646,0.00487472597540601
20,2x3,lnorm,1.98025301564485,-0.954657443799078,0,0.249931657828631,0.130271854353933,0.0271234765897823,0.0841802373691723,0.133846101082165,0.0301422077844447,0.284577965114608,0.150498260119279,0.0311905494804939,0.156498495625888,0.119823572653761,0.00671447583230509,0.227834769368536,0.12334110376807,0.0285422862050762
20,2x3,lnorm,1.18385840486735,0.565203592181206,0,0.364502207991882,0.117034963746303,0.0229009716703,0.15449085619259,0.0711518538067511,0.0334981357708115,0.3791024004385,0.118155116064922,0.026735356759218,0.337353360597047,0.131819352180854,0.0653738314487871,0.360313546264205,0.106817049008293,0.0278862196339696
20,2x3,lnorm,-1.55240127816796,0.849087604321539,0,0.366922307570916,0.0953538747830129,0.00512177589956132,0.229445573509628,0.0593652282883834,0.0263303199710863,0.400344925382279,0.0980555434791089,0.00327764512161821,0.365744820676356,0.13577590410752,0.066052801627598,0.377914898334785,0.101155161392643,0.0042137579873571
20,2x3,lnorm,-1.97457671817392,-0.0228187534958124,0,0.375709788706309,0.0423361975407081,0.10160332709464,0.276684939792564,0.118429145715654,0.124044566741743,0.391926806218048,0.0303555652858542,0.0794115377314225,0.416696446192787,0.188412639035373,0.192746258126692,0.363387090276809,0.0391791155288733,0.110715240682268
20,2x3,lnorm,-0.597516505047679,1.78895647078753,0,0.0648806923524256,0.342101596387521,0.00663433011221859,0.0208845389224033,0.209989087764322,0.00668139633822527,0.0658436724521779,0.358593788502432,0.00940666041848767,0.0702586929938225,0.30753162971426,0.007594066153735,0.0708003245131384,0.352183599028782,0.00785058241900611
20,2x3,lnorm,-0.156542749144137,-1.83049238752574,0,0.00055819461422074,0.241588604728677,0.00257117493042382,0.00372726098883796,0.220806633420909,0.00250623170346253,0.000291800142711826,0.236459837129131,0.00204114851128624,0.00560876758353734,0.227276877481573,0.0179949267867523,3.10138459959907e-05,0.24274083696221,0.00258422042658002
20,2x3,lnorm,-0.737728574313223,1.88658849615604,0,0.10189940237042,0.264384636818146,0.0183986331835753,0.019378392244151,0.200524092603707,0.0291805427138966,0.115332503584201,0.283060148639337,0.0131983024603219,0.0598653052357159,0.269789830034142,0.00879161009535849,0.0943393921229253,0.258064472561514,0.0235307505086772
20,2x3,lnorm,-1.33066362794489,-1.14176776912063,0,0.220776315439014,0.0964332441362871,0.000739991063581715,0.150118076746221,0.0708499075220909,0.00713808281267254,0.228467707185375,0.111250796713084,0.00203364215296754,0.222116166612495,0.122426454662391,0.0176251568991554,0.22517372202659,0.0917402025956656,0.00198461972995029
20,2x3,lnorm,-1.55304997134954,1.49764539767057,0,0.220488122461188,0.201590675018076,0.012401710253815,0.107540382808841,0.111466206579017,0.0190922674412984,0.243975226932056,0.218779900997099,0.0156963454003758,0.222135703170535,0.223535449990693,0.0780216324063473,0.231196386232948,0.201773639381221,0.0155448228262599
20,2x3,lnorm,-1.54135714843869,-0.328044364228845,0,0.287711380097635,0.019358769012983,0.0234180527535448,0.166282331456287,0.0264715342567014,0.00525723727452266,0.305696062125342,0.0163044059969877,0.0340603698505427,0.274223006649766,0.0200126626492058,0.0117224166277533,0.28773539808001,0.0173557104112652,0.0199784441227799
20,2x3,lnorm,-1.05552117805928,0.300063213333488,0,0.249134766063084,0.00504757187367165,0.090235687548679,0.184324033540068,0.0498952478136485,0.0929861590177499,0.241258380301403,0.00765511291827083,0.0801542035633853,0.274704699513473,0.0927636974940055,0.167810545303467,0.252458038861883,0.00643711136326351,0.100263915197931
20,2x3,lnorm,1.29669355321676,-1.58532477542758,0,0.202572923205915,0.174786916267914,0.028956106600119,0.153872851899885,0.0864420218506457,0.0440781300933636,0.23091831101272,0.179909002229164,0.0254875690212771,0.293834898662006,0.181724868350249,0.134152538307008,0.207413372212324,0.177940578689577,0.032080943507794
20,2x3,lnorm,-0.0816709408536553,0.318645631894469,0,0.000101326072037538,0.00934952437915487,0.00561857163308709,0.00273505144960282,0.0107530664227991,0.0302719684506115,5.28065632221303e-05,0.00905226955647124,0.00465955987711403,0.00113674520650068,0.010019970281193,0.00656633371763611,3.23704249462086e-05,0.00998593239184127,0.00562402581209354
20,2x3,lnorm,1.97067263815552,0.233565942384303,0,0.371655826983023,0.0623299964285215,8.68709243260647e-05,0.242858421481045,0.0336913797327585,0.0043132289804325,0.386112949135044,0.0663707959015467,0.00048063614741896,0.36317315358752,0.0653042017967613,0.0274820791600063,0.364032755851345,0.0649307912421215,0.000799668374640343
20,2x3,lnorm,-1.69226451590657,-0.718733838759363,0,0.238868495122707,0.0646278127760791,0.025001750734625,0.130424693032082,0.0600549117099871,0.0353699859844928,0.229731989378566,0.0636664837286825,0.0224883936423803,0.183336693973119,0.137091720835247,0.0697030460249979,0.229501497686142,0.0545552104353196,0.0214004020954091
20,2x3,lnorm,0.384469551965594,1.2052860558033,0,0.113381877643897,0.196255871825734,0.0176456179827935,0.0309447772318869,0.0829689342278938,0.0168285351797514,0.119753880062449,0.195185189621021,0.00384964161559662,0.0976382322682919,0.196863589252397,0.00592868517526497,0.115406230400602,0.195242875092672,0.0101171221841334
20,2x3,lnorm,0.451230894774199,-0.999011511914432,0,0.036407900167833,0.058671840563444,0.00714752188950383,0.0142208045698931,0.033092335410726,0.0119998232642248,0.0290112739356003,0.0439499442573885,0.0145952303794761,0.0237737594421396,0.0516282769672681,0.0332078896605352,0.0324960619043347,0.0528650377046751,0.00932655584317931
20,2x3,lnorm,1.05171818193048,-1.51647939812392,0,0.21364595528926,0.249184238848545,0.00950756575217176,0.199139600732675,0.122659030712681,0.010365994575738,0.240210502020985,0.259614848134252,0.0152583359203966,0.299170184243988,0.217774713540151,0.0600440479626015,0.197679247329436,0.241966751971282,0.0110242254564068
20,2x3,lnorm,-1.31804784853011,1.4836051883176,0,0.127691418653984,0.241931179984331,0.00804819263606227,0.0320852385939075,0.0841237873516398,0.00706987258223377,0.124309357952403,0.219319447346962,0.00205433714337351,0.0958967126618993,0.209546597316425,0.00537253141240274,0.119444694470003,0.233276920200556,0.00804206685615564
20,2x3,lnorm,-1.60304003208876,1.13972039613873,0,0.174665168084472,0.100804673209001,0.00457546927357832,0.0808443238329426,0.0778350376264482,0.0219216278473412,0.182730188822881,0.0940459924698611,0.00929976097190761,0.207135724727484,0.12502965737184,0.0494048547057215,0.167114146317926,0.0929769641018778,0.00671441407073316
20,2x3,lnorm,1.14311024546623,-0.50283629540354,0,0.0936016659491779,0.0237070286234548,0.00197676110430542,0.0752566667760768,0.010912186361943,0.000338493986418428,0.081014528265189,0.0286560790575075,0.00272848314210759,0.0736480653870133,0.0286206782097149,0.00196984741214059,0.0933313878739806,0.0184255906046853,0.00201355304488689
20,2x3,lnorm,-1.37833454273641,1.22535150498152,0,0.209412091522901,0.119557434364271,0.000688578831844961,0.173501393100994,0.0693894278546487,0.00188826153672768,0.216656550145423,0.122727734050249,0.00123364462086202,0.199861944309388,0.0847301196677562,0.00889950689570434,0.210419080850203,0.12761167348773,0.000591308822825414
20,2x3,lnorm,-0.217271120287478,0.699904690496624,0,0.00231046627062451,0.0678246352347578,0.0241779284862637,0.00358858230632569,0.0141100841184498,0.0261845346290326,0.00294084499371821,0.0679164393640216,0.0162553056522104,0.000280523768013822,0.0441115063156103,0.0102115185319711,0.00257432877439011,0.0697721727272359,0.0241243006705059
20,2x3,lnorm,-1.23778277263045,1.74865014199167,0,0.062935724009861,0.174382273505601,0.00802410907310354,0.0680422122983633,0.0948543491887265,0.0291262210926017,0.0429675225839391,0.159310220452081,0.00853592831412184,0.0651289325358514,0.143883271472611,0.0278243743042314,0.0622400617623496,0.175069783379384,0.00753067361431333
20,2x3,lnorm,1.32991512492299,-0.0390957752242684,0,0.154714993599514,0.0146010545028873,0.0105876196791914,0.131145399782498,0.00702351129837526,0.0226501535062485,0.148446861922298,0.0158183624298119,0.0159317119282166,0.149170230211083,0.0284946156280625,0.0301560134998727,0.157169174485497,0.0145747374909404,0.0084773772087153
20,2x3,lnorm,-0.454290709458292,0.305906143970788,0,0.0251004442148179,0.0140039202921094,0.0146526817516793,0.0153772017502666,0.00825470741450377,0.0197874032959906,0.0140381819875242,0.00792091399596359,0.0107196296186327,0.0126289840234933,0.00964470318606107,0.0103017387909459,0.0201476760362964,0.0122977531511039,0.0135991648747046
20,2x3,lnorm,1.04656678345054,-0.53284842800349,0,0.0894806648386157,0.0122933421231039,0.0291520465561122,0.0332851124485063,0.0168789891481811,0.00680252061261753,0.0925745570429178,0.0208783117156849,0.0261039128577365,0.0953167540510167,0.0347325425210206,0.038630908531612,0.0943822648815169,0.0118384264995999,0.0254286573529937
20,2x3,lnorm,0.324369565583766,1.68207277636975,0,0.00513847023724875,0.1961012303422,0.0093399162899719,0.0129782967006433,0.136223901935001,0.0357082523808287,0.00840489612828023,0.203725630595347,0.0026017517798919,0.00577892982780958,0.196729096377852,0.026838845381741,0.00420566710355714,0.200781623519453,0.00931955090420141
20,2x3,lnorm,1.00059911701828,-1.73682578839362,0,0.0477519873534912,0.25927028248087,0.041026364236428,0.0410560173036268,0.124958370429028,0.0266133889789937,0.0439165305733302,0.274699297576852,0.0389281741391043,0.062664196261687,0.295327991231945,0.0542693201040375,0.0399744669823415,0.260533993425561,0.0407951857935543
